timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1612569600000,1718.95,1743.67,1642.94,1676.35,1149808.33101,1612655999999,1940057857.9438984,1152167,565703.52545,954941828.40178,0
1612656000000,1676.35,1693.0,1490.46,1611.62,1281734.86814,1612742399999,2044371589.0232763,1263737,618789.69751,987284129.7353908,0
1612742400000,1611.46,1775.57,1563.89,1750.15,1339777.09536,1612828799999,2255426926.0199776,1372788,677614.29512,1141288384.5474298,0
1612828800000,1749.68,1821.88,1708.49,1769.13,1185071.89593,1612915199999,2080818891.6989048,1173421,593423.36868,1042666171.1807508,0
1612915200000,1769.14,1837.86,1680.0,1740.78,1219932.25474,1613001599999,2149076144.4076576,1279140,605462.91818,1067949000.5237134,0
1613001600000,1740.76,1819.0,1703.44,1785.62,735079.82699,1613087999999,1301681871.563269,935602,367056.14118,650153645.4431872,0
1613088000000,1785.83,1864.88,1739.88,1840.26,909600.20653,1613174399999,1635426867.774093,996495,460779.83709,829217927.344209,0
1613174400000,1840.24,1871.72,1765.0,1814.96,767589.07285,1613260799999,1395594093.2839975,853189,372008.25141,676531918.543253,0
1613260800000,1815.25,1850.0,1784.11,1800.42,675261.77873,1613347199999,1230043295.034284,714827,334005.33344,608556979.1025332,0
1613347200000,1800.03,1835.72,1655.67,1779.25,1053474.57879,1613433599999,1860338371.897408,1086589,511771.37271,904087834.7542372,0
1613433600000,1779.33,1827.28,1724.0,1781.99,817493.47513,1613519999999,1455884891.92438,826125,389395.787,693804838.7492043,0
1613520000000,1781.99,1855.0,1733.01,1849.88,795711.63311,1613606399999,1437546812.9718316,862461,412387.45021,745568293.761723,0
1613606400000,1849.7,1950.5,1849.69,1939.61,937227.10191,1613692799999,1787383532.102376,1053661,493607.02549,941541216.781136,0
1613692800000,1938.91,1972.82,1891.0,1955.0,793404.4115,1613779199999,1533991632.129546,988320,388954.85277,752267904.1699667,0
1613779200000,1955.46,2042.34,1803.14,1913.0,1261315.81279,1613865599999,2493836246.4871454,1329067,624716.42408,1236782122.3446047,0
1613865600000,1912.9,1976.31,1883.01,1933.53,756568.19743,1613951999999,1467970937.2850723,895138,386132.26661,749271580.5746851,0
1613952000000,1933.54,1936.29,1551.0,1777.58,1807244.98099,1614038399999,3200483176.9795847,1799926,854014.62953,1513747907.8030388,0
1614038400000,1777.42,1782.39,1355.0,1577.89,2547837.82068,1614124799999,3931407907.534277,2396626,1231889.46331,1903489088.143906,0
1614124800000,1577.79,1712.7,1500.2,1623.39,1384388.81727,1614211199999,2261264845.4650745,1319936,705887.81504,1153792817.1865425,0
1614211200000,1623.16,1671.59,1459.16,1481.75,1032670.79409,1614297599999,1650582276.871864,1110019,501173.65129,802212265.4535745,0
1614297600000,1482.08,1562.25,1400.0,1444.59,1355973.29378,1614383999999,2004016547.1111927,1298739,662906.93964,979857228.4282846,0
1614384000000,1444.56,1529.0,1425.0,1458.13,927423.0475,1614470399999,1375946816.3325431,954919,452205.99129,671100313.8001161,0
1614470400000,1458.27,1468.75,1293.18,1419.18,1410207.56284,1614556799999,1929140046.6462588,1190546,704060.34406,963537938.0773448,0
1614556800000,1418.67,1572.0,1409.91,1569.86,1094695.17839,1614643199999,1642627276.3105588,989006,568597.04493,853434777.3750483,0
1614643200000,1570.0,1602.9,1455.52,1486.78,1061142.38743,1614729599999,1627312282.623529,966176,508683.55658,781051077.7385646,0
1614729600000,1486.79,1656.94,1475.47,1567.69,1054846.31471,1614815999999,1676300215.0458324,1237215,534919.19161,850213871.6866411,0
1614816000000,1567.68,1624.87,1506.36,1539.23,946365.67088,1614902399999,1476463517.9864872,1125118,468540.00465,731257773.7169954,0
1614902400000,1539.22,1548.96,1441.66,1528.31,910786.28976,1614988799999,1355798089.272699,1000913,451258.01245,672042056.2406199,0
1614988800000,1528.08,1671.58,1513.03,1650.35,1013300.93928,1615075199999,1611851701.8240168,1188531,536167.18087,853820036.0928468,0
1615075200000,1650.68,1734.16,1630.35,1726.16,848470.78136,1615161599999,1414988218.19354,1166072,432388.65922,721395027.1827203,0
1615161600000,1726.46,1843.59,1664.96,1833.18,1149711.39987,1615247999999,1995142128.6481345,1407402,602217.91071,1046045706.9018364,0
1615248000000,1833.22,1870.77,1798.2,1870.51,857229.47855,1615334399999,1570286249.4509003,1196670,414078.09328,758575748.3569634,0
1615334400000,1870.5,1877.69,1757.0,1795.12,937230.62831,1615420799999,1706230875.2676637,1098051,451348.3302,821707575.727272,0
1615420800000,1795.28,1846.7,1725.0,1825.78,909011.4961,1615507199999,1627027458.0887964,1023958,443744.99114,794476087.9173055,0
1615507200000,1825.78,1841.88,1719.72,1766.1,869564.6361,1615593599999,1542873062.4201016,1126153,426161.7788,756268155.2595268,0
1615593600000,1766.13,1944.3,1727.75,1922.35,926283.22642,1615679999999,1718553131.9614732,1265904,471925.04818,875441534.0351523,0
1615680000000,1922.35,1933.1,1836.0,1848.1,637963.63627,1615766399999,1200354205.603357,963564,301776.22952,567878404.1829317,0
1615766400000,1848.1,1891.76,1730.0,1793.48,1025326.79658,1615852799999,1842608872.76306,1496415,511041.33812,918123974.5540836,0
1615852800000,1793.99,1819.5,1711.68,1805.12,764993.40147,1615939199999,1360127229.789916,987906,388327.71998,690760061.4775399,0
1615939200000,1805.01,1838.88,1741.18,1823.58,658349.44843,1616025599999,1177718486.9646137,872416,337373.92544,603533782.448005,0
1616025600000,1823.58,1850.0,1759.04,1776.08,603721.61056,1616111999999,1092346826.5536904,783517,284617.82364,514992961.4272932,0
1616112000000,1775.92,1840.61,1733.47,1809.1,500258.42875,1616198399999,901801564.202326,703977,250974.49054,452606834.7538839,0
1616198400000,1809.01,1868.83,1800.86,1806.1,451556.10639,1616284799999,828404987.6527742,743672,230001.04734,421947140.57311445,0
1616284800000,1806.57,1817.16,1747.0,1782.98,465953.98749,1616371199999,830951276.5130767,748800,227170.16353,405242308.7464666,0
1616371200000,1783.23,1807.51,1655.15,1680.97,582727.49081,1616457599999,1019780398.7821894,879976,284682.99701,498556293.2724821,0
1616457600000,1681.17,1721.17,1650.0,1668.08,577213.99589,1616543999999,975522491.0640426,654415,286791.61839,484836342.0061468,0
1616544000000,1668.2,1740.86,1536.92,1581.84,753834.52393,1616630399999,1251031751.1563811,994542,360806.99166,599730061.1379827,0
1616630400000,1581.88,1622.0,1549.4,1585.74,701697.00258,1616716799999,1115502879.6291516,778215,357916.02537,569176818.6933715,0
1616716800000,1585.83,1699.93,1585.79,1698.84,515470.92907,1616803199999,844707873.9147713,650812,265021.0976,434412049.546837,0
1616803200000,1698.84,1732.67,1666.41,1712.63,443845.49957,1616889599999,753555521.6446562,516929,223163.53,378944599.8136217,0
1616889600000,1712.52,1725.66,1661.4,1687.01,348895.51314,1616975999999,592836644.5993392,512231,169502.24442,288084679.2831071,0
1616976000000,1687.16,1841.0,1677.85,1816.74,647724.46387,1617062399999,1148231088.811587,846836,342048.8415,606329959.123471,0
1617062400000,1816.76,1859.13,1786.3,1840.46,568842.00526,1617148799999,1039262033.3867556,856093,283746.67403,518558427.2436417,0
1617148800000,1840.41,1947.29,1768.15,1919.37,746995.8591,1617235199999,1387448329.8618677,1040362,377271.88679,700970286.0783392,0
1617235200000,1919.37,1984.77,1885.02,1968.05,741585.07266,1617321599999,1438751530.7872293,994836,371883.72089,721736727.4450142,0
1617321600000,1968.05,2146.0,1948.48,2133.69,846197.93215,1617407999999,1719752062.5167284,1218698,436010.09375,886653805.0691665,0
1617408000000,2133.69,2138.12,1996.3,2008.52,770176.32192,1617494399999,1601516390.5971153,1107620,363187.43008,755374910.2259054,0
1617494400000,2008.59,2091.83,1975.24,2075.69,514345.76554,1617580799999,1050448906.4424022,818926,263875.56295,538795778.1429204,0
1617580800000,2075.7,2130.64,2002.15,2107.38,684923.61494,1617667199999,1419084945.8137891,947978,343642.59997,712219066.8657458,0
1617667200000,2107.43,2151.0,2044.65,2112.21,673386.05575,1617753599999,1420490813.0390558,1106761,332812.25752,702230157.7878639,0
1617753600000,2112.22,2129.01,1930.01,1963.47,892984.90422,1617839999999,1798606574.0535572,1229155,437902.88352,882121983.6155155,0
1617840000000,1963.46,2084.61,1947.35,2080.46,501355.998,1617926399999,1015796231.0118822,911403,250910.57734,508200399.2728804,0
1617926400000,2080.39,2100.0,2047.57,2066.87,426387.4379,1618012799999,885134116.0229065,645172,205375.78451,426445139.8748137,0
1618012800000,2067.19,2200.0,2058.0,2133.49,655458.20894,1618099199999,1405364881.858313,1175161,330628.54391,708994754.4852773,0
1618099200000,2133.49,2165.02,2113.4,2151.36,392265.50773,1618185599999,839653140.9405916,830771,197850.92141,423496403.3909447,0
1618185600000,2151.42,2203.46,2102.0,2137.69,579093.35694,1618271999999,1244982956.770031,914567,286715.00745,616499175.9046108,0
1618272000000,2137.86,2318.0,2135.53,2299.19,782608.6209,1618358399999,1745821661.496614,1288668,399098.2072,890600412.464373,0
1618358400000,2299.19,2447.29,2281.33,2432.6,972931.60866,1618444799999,2294753430.627407,1554097,495400.5019,1168618278.836883,0
1618444800000,2432.59,2543.47,2400.0,2514.04,681950.96645,1618531199999,1680063463.6011207,1462768,355972.40197,877438758.0443232,0
1618531200000,2514.04,2548.29,2300.0,2422.67,999163.75205,1618617599999,2418566593.0473742,1679215,486268.80792,1177128974.4662452,0
1618617600000,2422.38,2495.0,2310.0,2317.6,624232.25568,1618703999999,1504895144.9122343,1242299,306700.14929,739461805.3209878,0
1618704000000,2317.65,2340.0,1946.8,2235.64,1475383.69204,1618790399999,3190809322.510461,2113566,722180.39492,1562761985.6647463,0
1618790400000,2235.65,2300.0,2080.0,2161.12,820592.26555,1618876799999,1800575928.1074944,1411498,405251.54082,889798938.6894947,0
1618876800000,2161.12,2346.62,2055.0,2330.03,992240.809,1618963199999,2181209665.225936,1478664,500443.49263,1100996922.791374,0
1618963200000,2330.26,2469.54,2235.16,2357.06,1177885.8617,1619049599999,2771995884.0361485,1905822,587138.28906,1381898508.9894187,0
1619049600000,2357.06,2644.47,2303.44,2397.94,2220753.09746,1619135999999,5508778905.781418,3110597,1124195.46709,2790172132.677034,0
1619136000000,2397.94,2442.89,2107.0,2367.39,2532242.44185,1619222399999,5719925451.745559,2790382,1244539.8952,2812376010.1441708,0
1619222400000,2367.39,2368.74,2154.8,2213.35,997688.94623,1619308799999,2246912953.271781,1275474,494456.79061,1113625193.1194513,0
1619308800000,2214.08,2356.64,2168.0,2320.49,857517.38218,1619395199999,1948978895.4651551,1307545,431554.84567,981153774.0355632,0
1619395200000,2320.44,2542.8,2303.64,2532.6,1076469.01367,1619481599999,2652330344.662024,1852607,547426.15132,1348633236.6804633,0
1619481600000,2532.06,2680.0,2480.29,2666.13,771728.46451,1619567999999,1995139023.6148367,1255607,404885.92295,1047010126.527801,0
1619568000000,2666.13,2760.0,2559.44,2748.24,999383.1852,1619654399999,2673547154.2008715,1587100,497704.7228,1332642242.7525673,0
1619654400000,2748.23,2798.0,2668.0,2757.04,863890.01069,1619740799999,2366133509.254801,1379738,428965.61199,1175245479.025322,0
1619740800000,2757.04,2798.3,2723.09,2772.42,695339.20482,1619827199999,1917297701.0995224,1382521,348038.76271,959914846.7376652,0
1619827200000,2772.42,2954.28,2743.41,2944.77,690260.07741,1619913599999,1979833188.0652049,1437394,363427.72753,1042474172.8140892,0
1619913600000,2944.83,2985.0,2852.26,2949.56,571982.5445,1619999999999,1672310882.244701,1132280,294479.86893,861215743.5882931,0
1620000000000,2949.33,3454.0,2949.32,3431.04,1329088.0628,1620086399999,4243786480.415151,2502746,689402.61551,2199717718.4532933,0
1620086400000,3431.04,3527.0,3160.0,3239.01,1826039.38558,1620172799999,6103102520.709461,3634236,913493.51765,3054026099.6513777,0
1620172800000,3239.01,3549.34,3200.23,3524.26,1174816.73588,1620259199999,3955994776.901157,2224441,581159.24143,1957116423.5450509,0
1620259200000,3524.33,3605.4,3376.47,3489.73,920592.57706,1620345599999,3213427394.777265,1703109,457348.26339,1596792938.7543736,0
1620345600000,3489.74,3587.0,3353.23,3479.53,760544.64781,1620431999999,2641740668.4696465,1382532,373468.63998,1297499899.4079983,0
1620432000000,3479.79,3958.33,3449.27,3910.26,1130467.54852,1620518399999,4170897763.922394,2146967,576465.81586,2128434949.1036053,0
1620518400000,3910.26,3983.65,3726.08,3923.95,1000401.0082,1620604799999,3885039042.6637073,2289303,501191.98456,1946904544.358348,0
1620604800000,3923.95,4208.0,3650.0,3945.88,1505897.92612,1620691199999,6079977785.411387,3033133,745235.17136,3010349053.857573,0
1620691200000,3946.63,4180.22,3771.64,4173.45,1095927.10403,1620777599999,4350260231.588787,2290977,546195.67057,2169036982.2185607,0
1620777600000,4173.46,4372.72,3701.58,3823.21,1601842.74017,1620863999999,6673102683.974241,3188941,781569.68782,3259590092.4730773,0
1620864000000,3810.15,4034.77,3500.0,3717.91,2068708.17427,1620950399999,7846531159.419686,3943562,1019129.41961,3869202428.614081,0
1620950400000,3717.92,4173.28,3691.35,4075.01,1153390.42631,1621036799999,4569415542.247888,2227244,589306.03131,2332631768.0700326,0
1621036800000,4075.02,4134.05,3632.0,3646.68,1039174.88082,1621123199999,4030586492.9649377,2055345,498020.66776,1932010797.3563285,0
1621123200000,3646.24,3879.0,3343.06,3582.1,1324065.65875,1621209599999,4788918304.497996,2532983,633005.25035,2292116232.825424,0
1621209600000,3581.81,3587.06,3102.0,3282.51,1904012.43998,1621295999999,6401071580.734825,2885352,933732.36068,3143594982.023329,0
1621296000000,3282.25,3565.71,3240.0,3375.07,1287110.84143,1621382399999,4392873871.822427,2143887,648040.21083,2211619486.734546,0
1621382400000,3375.08,3441.73,1888.0,2438.92,4309836.31939,1621468799999,11641524166.98746,5548968,2090952.35775,5659752851.777948,0
1621468800000,2438.92,2990.05,2155.0,2768.62,2942777.9301,1621555199999,7750201898.667441,4243052,1465674.26337,3868330692.8013415,0
1621555200000,2767.87,2938.54,2101.0,2430.98,2727031.93514,1621641599999,6898701128.841128,3676164,1340165.22786,3393349822.1647105,0
1621641600000,2430.98,2485.0,2145.0,2294.87,1684318.01157,1621727999999,3934313840.470727,2484734,822180.46988,1920309768.1238773,0
1621728000000,2295.45,2381.57,1728.74,2096.39,2914548.73125,1621814399999,5907260139.54496,3761018,1410830.44221,2862585215.1775413,0
1621814400000,2096.63,2675.0,2079.94,2648.43,2186632.92245,1621900799999,5180244966.721231,3299296,1103328.42714,2619744995.63768,0
1621900800000,2647.92,2750.0,2378.54,2705.11,2115349.50445,1621987199999,5442737549.40126,2976859,1050034.53412,2703460213.343868,0
1621987200000,2705.1,2910.0,2643.0,2884.94,1583799.59251,1622073599999,4416389128.58148,2726537,786524.11588,2193352742.2343354,0
1622073600000,2884.82,2889.74,2633.68,2742.23,1099029.91206,1622159999999,3033719144.340213,1732113,540641.23243,1493018236.9716177,0
1622160000000,2742.23,2762.45,2327.38,2412.1,1554584.61362,1622246399999,3934662309.044423,2184249,763125.86389,1931909198.769052,0
1622246400000,2412.34,2574.27,2204.1,2278.74,1379427.18851,1622332799999,3288804154.831871,1887733,681047.48538,1625990815.6297283,0
1622332800000,2278.74,2476.42,2180.53,2385.98,1151113.19883,1622419199999,2726606138.6317167,1519005,577190.77662,1368058965.0840323,0
1622419200000,2385.82,2720.0,2271.44,2706.15,1307958.04068,1622505599999,3277131772.1340704,1849177,661801.72603,1660383324.5955362,0
1622505600000,2706.15,2740.0,2523.74,2634.57,1179577.10806,1622591999999,3081355010.953452,1790186,575201.66943,1503196035.623285,0
1622592000000,2634.31,2802.99,2550.0,2706.22,970070.53563,1622678399999,2616566301.6287875,1349232,481481.7217,1299176997.0039196,0
1622678400000,2706.21,2891.95,2662.4,2857.25,1024290.89423,1622764799999,2874856613.490244,1620340,500895.12021,1405843557.4623542,0
1622764800000,2857.25,2860.0,2552.0,2689.51,1188314.11191,1622851199999,3175186750.490876,1775946,580744.67311,1551953930.2872362,0
1622851200000,2689.54,2816.87,2552.23,2627.73,961824.12413,1622937599999,2575726370.4308586,1670498,485392.70366,1300138730.369177,0
1622937600000,2627.63,2745.0,2614.0,2711.92,673792.69369,1623023999999,1814112037.5335104,1336460,330313.64976,889529103.1930318,0
1623024000000,2711.92,2847.55,2570.0,2592.05,1152128.07856,1623110399999,3149245176.9112635,1926275,577620.94623,1579210256.0021944,0
1623110400000,2592.05,2620.99,2304.91,2507.23,1693747.42759,1623196799999,4201646662.8817344,2128256,825822.24736,2049450576.8071203,0
1623196800000,2507.43,2626.63,2405.28,2610.18,1276718.24011,1623283199999,3223323188.070379,1763686,628336.14933,1586470728.7592204,0
1623283200000,2610.2,2624.46,2425.11,2471.09,741237.49926,1623369599999,1874571746.4354444,978237,363431.81896,918906133.8856996,0
1623369600000,2471.01,2497.99,2321.37,2354.01,587364.27358,1623455999999,1424975261.807721,885172,283123.21039,687294443.9824528,0
1623456000000,2354.09,2454.53,2256.22,2370.74,767439.4984,1623542399999,1807036943.9986243,1127302,387478.69595,912817435.7895496,0
1623542400000,2370.64,2548.41,2308.41,2509.33,715948.75986,1623628799999,1724097564.3343067,1217504,362663.11262,873887342.4001299,0
1623628800000,2509.33,2609.17,2461.0,2580.77,684183.55622,1623715199999,1730260219.1338103,1118498,344642.00777,871859785.3777082,0
1623715200000,2580.58,2640.0,2507.7,2543.54,599826.64933,1623801599999,1548303436.0627651,1044834,296745.7672,766423377.3833216,0
1623801600000,2543.55,2556.19,2351.18,2367.89,624741.78358,1623887999999,1533734359.4130068,896073,284039.92262,698017754.3540518,0
1623888000000,2368.02,2460.5,2306.0,2373.28,560667.58566,1623974399999,1338389545.0014825,961448,270180.83506,645226707.8364276,0
1623974400000,2373.28,2378.0,2139.0,2234.09,778905.20197,1624060799999,1758827532.8833416,1067542,371196.26583,838571112.1778259,0
1624060800000,2234.09,2278.82,2161.67,2164.67,496872.24997,1624147199999,1104923869.4185991,763820,247263.46485,550102564.5556563,0
1624147200000,2165.34,2280.01,2040.68,2243.47,743883.64741,1624233599999,1599009750.5269032,1035537,372014.61158,800346451.8622458,0
1624233600000,2243.49,2260.16,1865.54,1885.49,1629819.66576,1624319999999,3252129521.677504,2014010,790387.70091,1576559907.5741656,0
1624320000000,1885.27,1998.0,1700.48,1879.28,1695338.08052,1624406399999,3158928001.131145,1856357,836934.44825,1561415491.3361256,0
1624406400000,1879.29,2045.0,1821.95,1968.14,918612.30494,1624492799999,1817518228.910071,1141790,462271.19818,914984412.7312152,0
1624492800000,1967.95,2036.61,1884.79,1989.52,701231.67478,1624579199999,1377799766.499455,833337,344155.41659,676304789.1846559,0
1624579200000,1989.53,2019.99,1791.22,1808.82,858808.54767,1624665599999,1612556879.1072812,1041338,408120.68053,766594867.4201661,0
1624665600000,1808.97,1852.8,1717.32,1829.64,832315.14904,1624751999999,1478550576.564645,923226,407180.66965,723391264.7348672,0
1624752000000,1829.84,1984.5,1804.26,1982.28,696055.79307,1624838399999,1299521992.0717993,1091206,354611.53419,662881681.770634,0
1624838400000,1982.27,2145.0,1960.52,2084.41,1044244.68308,1624924799999,2138998047.877628,1657087,541464.02542,1109375130.9563096,0
1624924800000,2084.42,2245.0,2073.57,2165.33,831257.23277,1625011199999,1804733069.9829893,1536044,421410.27571,915112793.5954356,0
1625011200000,2165.46,2287.78,2087.99,2275.68,910583.6032,1625097599999,1973676680.8731267,1464112,455834.94051,988252389.8537892,0
1625097600000,2275.68,2275.93,2073.12,2106.41,787865.25137,1625183999999,1688043308.127257,1414518,384175.37542,822709363.8629833,0
1625184000000,2106.41,2160.0,2018.5,2154.13,672282.37476,1625270399999,1397269246.2664564,862561,337006.28168,700715966.082419,0
1625270400000,2153.95,2240.0,2112.01,2226.99,569264.801,1625356799999,1248888441.2531536,922576,295114.62138,647377288.8497531,0
1625356800000,2226.99,2389.93,2189.58,2322.69,590656.25069,1625443199999,1365904900.3499067,1204553,301461.36172,697045137.9373571,0
1625443200000,2322.69,2324.64,2157.32,2196.53,781806.31605,1625529599999,1753862827.3791049,1264204,376068.64852,843863080.0280032,0
1625529600000,2196.85,2350.0,2193.0,2322.5,785330.17152,1625615999999,1803108194.4684093,1326163,394638.45053,905951763.471528,0
1625616000000,2322.51,2409.0,2291.9,2316.57,666501.35572,1625702399999,1570553094.637571,1113578,341514.34243,804702677.2747095,0
1625702400000,2316.25,2325.6,2084.79,2116.33,880265.04124,1625788799999,1926184139.309848,1234614,430334.02257,941278322.1307552,0
1625788800000,2116.32,2189.4,2046.51,2146.99,738611.36304,1625875199999,1568646237.310995,867603,376374.9264,799855032.1068395,0
1625875200000,2146.99,2194.82,2074.16,2110.69,499071.85904,1625961599999,1058023794.511424,646476,244207.37542,517802339.24897593,0
1625961600000,2110.68,2174.0,2081.02,2140.45,342294.40302,1626047999999,727911535.268998,479138,175830.75143,374053441.9544357,0
1626048000000,2140.54,2167.83,2006.68,2031.58,540630.10742,1626134399999,1126108847.3713691,725803,259649.61299,541195461.2027713,0
1626134400000,2031.57,2047.35,1918.0,1940.15,647388.24969,1626220799999,1287490852.461495,902810,316356.56219,629467223.5950301,0
1626220800000,1940.44,2019.18,1865.0,1994.58,690505.60937,1626307199999,1342931974.3496463,936438,340257.8567,661765917.4307932,0
1626307200000,1994.41,2042.88,1881.0,1919.51,645271.32563,1626393599999,1251834409.941772,865033,327273.48478,635240853.6881751,0
1626393600000,1919.54,1965.0,1850.0,1876.26,577068.89724,1626479999999,1097832472.3221335,721120,281955.46534,536656638.66655445,0
1626480000000,1876.47,1919.19,1844.45,1899.59,430300.51578,1626566399999,810628641.2579023,576008,216291.07537,407705129.4338168,0
1626566400000,1899.5,1993.79,1877.1,1891.64,534837.63654,1626652799999,1038104997.5220178,768528,265665.55659,515762272.1233447,0
1626652800000,1891.65,1919.0,1805.0,1818.73,547419.93771,1626739199999,1011627398.9238826,641063,251885.98865,465870373.918487,0
1626739200000,1818.73,1841.34,1706.0,1786.03,786257.272,1626825599999,1386498470.3401668,943640,361612.01276,638066651.1050907,0
1626825600000,1786.03,2035.23,1747.55,1995.5,1115949.82033,1626911999999,2138345813.7854447,1304423,572242.67732,1096535844.2912283,0
1626912000000,1995.5,2046.0,1947.62,2024.56,768854.3659,1626998399999,1536669128.520452,1074800,380631.63083,760682754.9789101,0
1626998400000,2024.27,2130.9,1993.22,2124.25,708160.91322,1627084799999,1455496732.0516536,1035643,369453.14045,759725736.552947,0
1627084800000,2124.26,2199.5,2105.58,2184.75,633075.18592,1627171199999,1360667031.9830072,1056670,325598.83875,699891567.7571777,0
1627171200000,2184.9,2197.41,2105.93,2189.79,535630.27,1627257599999,1154562327.6539447,941623,264032.01071,569308146.3799201,0
1627257600000,2189.82,2433.65,2171.57,2228.08,1393738.163,1627343999999,3222622416.2567244,2252910,700749.72547,1620304810.082424,0
